typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"S","A","20220101","2022","52","2022","276","DEU","Germany","M","Import","862","VEN","Venezuela","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","36856702.05",,"36856702.05","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","429320555110.59",,"429320555110.59","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","32","ARG","Argentina","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","216928017.78",,"216928017.78","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","36","AUS","Australia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3313944038.61",,"3313944038.61","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","40","AUT","Austria","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12325934214.15",,"12325934214.15","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","56","BEL","Belgium","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7982108615.4",,"7982108615.4","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","76","BRA","Brazil","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1407926018.31",,"1407926018.31","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","100","BGR","Bulgaria","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","339081658.86",,"339081658.86","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","124","CAN","Canada","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2945377018.11",,"2945377018.11","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","152","CHL","Chile","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","199026191.07",,"199026191.07","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","156","CHN","China","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20200631869.29",,"20200631869.29","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","158","TWN","Taiwan, Province of China","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1446888817.62",,"1446888817.62","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","191","HRV","Croatia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","574964551.98",,"574964551.98","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","196","CYP","Cyprus","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","554956628.01",,"554956628.01","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","203","CZE","Czechia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3803611651.56",,"3803611651.56","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","208","DNK","Denmark","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4632360923.37",,"4632360923.37","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","233","EST","Estonia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","418060306.11",,"418060306.11","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","246","FIN","Finland","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1064632164.93",,"1064632164.93","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","251","FRA","France","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","23015430857.28",,"23015430857.28","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","300","GRC","Greece","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1085693137.53",,"1085693137.53","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3490856208.45",,"3490856208.45","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","348","HUN","Hungary","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1309992495.72",,"1309992495.72","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","352","ISL","Iceland","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","71607306.84",,"71607306.84","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","360","IDN","Indonesia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","564434065.68",,"564434065.68","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","372","IRL","Ireland","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4497570698.73",,"4497570698.73","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","380","ITA","Italy","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11173899012.93",,"11173899012.93","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","392","JPN","Japan","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4502835941.88",,"4502835941.88","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","410","KOR","Rep. of Korea","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3564569612.55",,"3564569612.55","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","428","LVA","Latvia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","74766452.73",,"74766452.73","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","440","LTU","Lithuania","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","602343816.36",,"602343816.36","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","442","LUX","Luxembourg","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10013439422.67",,"10013439422.67","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","458","MYS","Malaysia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1067791310.82",,"1067791310.82","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","470","MLT","Malta","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","346452999.27",,"346452999.27","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","484","MEX","Mexico","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3415036707.09",,"3415036707.09","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","504","MAR","Morocco","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","222193260.93",,"222193260.93","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","528","NLD","Netherlands","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","23521947248.31",,"23521947248.31","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","554","NZL","New Zealand","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","402264576.66",,"402264576.66","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","566","NGA","Nigeria","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","325392026.67",,"325392026.67","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","579","NOR","Norway","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1459525401.18",,"1459525401.18","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","608","PHL","Philippines","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","415954208.85",,"415954208.85","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","616","POL","Poland","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8742409726.26",,"8742409726.26","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","620","PRT","Portugal","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1726999753.2",,"1726999753.2","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","642","ROU","Romania","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1730158899.09",,"1730158899.09","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1856524734.69",,"1856524734.69","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","699","IND","India","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5646446754.06",,"5646446754.06","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","702","SGP","Singapore","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5823358923.9",,"5823358923.9","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","703","SVK","Slovakia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1172043125.19",,"1172043125.19","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","705","SVN","Slovenia","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","324338978.04",,"324338978.04","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","710","ZAF","South Africa","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","907727919.06",,"907727919.06","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","724","ESP","Spain","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10606305801.36",,"10606305801.36","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","752","SWE","Sweden","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5041996840.44",,"5041996840.44","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","757","CHE","Switzerland","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","30261458480.31",,"30261458480.31","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","764","THA","Thailand","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1154141298.48",,"1154141298.48","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","792","TUR","Türkiye","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3600373265.97",,"3600373265.97","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","818","EGY","Egypt","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","552850530.75",,"552850530.75","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","826","GBR","United Kingdom","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","33886051864.77",,"33886051864.77","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","842","USA","USA","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","35265545570.07",,"35265545570.07","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","858","URY","Uruguay","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","374885312.28",,"374885312.28","0","true","false",
"S","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","862","VEN","Venezuela","0","W00","World","EB10S","EB","true","S","Total EBOPS Services","1","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20007923.97",,"20007923.97","0","true","false",
"S","A","20220101","2022","52","2022","842","USA","USA","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","696709000000",,"696709000000","0","true","false",
"S","A","20220101","2022","52","2022","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","928533000000",,"928533000000","0","true","false",
